jianjie,name
豆瓣评分: ★★★★  8.4(710人评价)(豆瓣书评)内容简介    作者比亚的故乡是西非塞拉利昂，在那儿估计至少有5万人死在1991至2002年之间的内战。在这场战争当中，12岁的比亚从一个迷恋街舞...,《长路漫漫》[塞拉利昂] 伊斯梅尔·比亚（作者）epub+mobi+azw3
诗集目录安魂曲玫瑰与芸香域外诗抄莎士比亚诗歌全编当代美国诗双璧蛾子纷落的时刻岛屿与远航分册简介《安魂曲》《安魂曲》是俄罗斯女诗人阿赫玛托娃的代表作。这首由十四首小诗组成的抒情长诗，是女诗人一生中最...,《北极光诗系·经典译丛（套装共8本）》epub+mobi+azw3
"豆瓣评分: ★★★★★  9.0(2194人评价)(豆瓣书评)内容简介    ★获得2015年诺贝尔文学奖，真实记录切尔诺贝利核灾难事件,     ★“她的复调书写，是对我们时代的苦难和勇气的纪...",《切尔诺贝利的悲鸣》S. A. 阿列克谢耶维奇（作者）epub+mobi+azw3
套装书目长篇：列王遗产（下）其他：水之咒　　　弃国　　　谁在这里　　　往世今生　　　往昔种柳特别说明没找到中文简介，和书屋之前发布的《怒火之翼》一个系列的，喜欢的下载。,《列王的遗产·下》【科幻世界·译文版-201304期】[美]C·S·弗里德曼（作者）epub+mobi
"
套装书目
长篇：列王遗产（上）

其他：街灯下的暖流

　　　监工

　　　五色舟

　　　血钉

 
特别说明
没找到中文简介，和书屋之前发布的《怒火之翼》一个系列的，喜欢的下载。
 ",《列王的遗产·上》【科幻世界·译文版-201302期】[美]C·S·弗里德曼（作者）epub+mobi
"

豆瓣评分: ★★★★★  9.1(173人评价)(豆瓣书评)



内容简介
    只有你身为女人 才会知道这些丑陋的秘密

    两个女人 50年的友谊和战争

    如何成为那个更强大的她，又不被她战胜

    那不勒斯...",《那不勒斯四部曲其二:新名字的故事》[意]埃莱娜·费兰特（作者）epub+mobi+azw3
豆瓣评分: ★★★★★  8.5(2083人评价)(豆瓣书评)内容简介    只有你身为女人才会知道这些丑陋的秘密    两个女人，50年的友谊和战争    过去五年，几乎所有欧美读者都...,《那不勒斯四部曲其一:我的天才女友》[意] 埃莱娜·费兰特（作者）epub+mobi+azw3
内容简介粤西江畔百年故街巷禹门坊，多年以前有过一段尘封往事，与西江流域流传的一个龙神传说有关。多年后，出生于禹门坊曾家的少女曾小玉卷入几十年前修建崇天塔的幕后隐情，又在一次看似偶然的际遇中，被骗以...,《迷坊怪谈 (罪推理事务所) 》佟婕（作者）epub+mobi+azw3
豆瓣评分: ★★★★★  8.8(112891人评价)(豆瓣书评)内容简介《看见》是知名记者和主持人柴静讲述央视十年历程的自传性作品，既是柴静个人的成长告白书，某种程度上亦可视作中国社会十年变迁的备忘录。十年...,《看见:十年中国的见与思》柴静（作者）epub+mobi
豆瓣评分: ★★★★  8.3(56人评价)(豆瓣书评)内容简介遥远的未来，太阳系中的人类已超越肉体局限，实现了意识上传，物理空间和赛博空间的界线也已模糊。一个来自奥尔特星云的女战士奉命袭击宇宙中最坚固的...,《量子窃贼（The Quantum Thief）》[芬兰]哈努·拉亚涅米（作者）epub+mobi
内容简介    爱德华，我的战友、亲人、伴侣和同谋，如果我们无法对抗世界的邪恶，那就各自死去，天上再见。英勇的士兵从战场归来，国家和人民却遗忘了他们； 军官甘当懦夫和逃兵，却平步青云，过上了令...,《天上再见》皮耶尔•勒迈特（作者）epub+mobi+azw3
豆瓣评分: ★★★★  7.3(99人评价)(豆瓣书评)内容简介       1930年12月，圣诞节前夕，吉布斯维勒的社交圈里充斥着舞会和派对，音乐通达旦，美酒开怀畅饮，光环的中心站着朱利安...,《相约萨马拉》约翰·奥哈拉（作者）epub+mobi+azw3
套装书目长篇：精魂火祭·下中篇：烈焰高歌之城短篇：街角的女神　　　秋千　　　汇兑员和铁勋爵：阳光经济学童话　　　蛇王的宝藏特别说明没找到中文简介，和书屋之前发布的《怒火之翼》一个系列的，喜欢的下载。,《精魂火祭·下》【科幻世界·译文版-200906期】[美]C.S.弗里德曼（作者）epub+mobi
套装书目长篇:《精魂火祭·上》其他:《乔治与龙》        《寸土不让》        《希尔瓦爵士和菲茨先生重上战场》        《蜘蛛》    &n...,《精魂火祭·上》【科幻世界·译文版-200904期】[美]C.S.弗里德曼（作者）epub+mobi
豆瓣评分: ★★★★  8.3(82人评价)(豆瓣书评)编辑推荐    1、“全球百大思想家”、奥威尔终身成就奖得主托尼•朱特，对萨特、加缪、波伏瓦等人战后道德立场的批判性研究，对知识分子独立性命...,《未竟的往昔》[美] 托尼·朱特（作者）epub+mobi+azw3
内容简介    三点八平方公里的土地，倾泻而下的数百万发炮弹，一万对阵七万，缺水，缺粮，缺弹药，中国志愿军在这样严峻的困难形势下，坚守着阵地。    聂济峰将军亲历上甘岭战役口述实录！,《夜话上甘岭》聂济峰（作者）epub+mobi+azw3
豆瓣评分: ★★★★  8.3(49人评价)(豆瓣书评)内容简介    本书从张爱玲笔下的人物出发，再联系她自身，映现张爱玲的思想，属于思想传记。全书提到宿命、纯粹、虚无、爱情等几个命题。其文...,《爱恨不如期:遗世独立张爱玲》月下（作者）epub+mobi+azw3
内容简介    “援越抗法”是新中国成立后首次大规模军事援外行动，由于行动绝密，不公开，不宣传，不报道，只有中国军事顾问团的官兵见证了援越抗法的波澜壮阔与惊心动魄。    本书根据最新解...,《越南密战:1950-1954中国援越战争纪实》钱江（作者）epub+mobi+azw3
内容简介    主人公26岁时为了与女友在同一座城市，决定坐飞机去南方。当他来到女友工作的城市，却面临着生活与爱情双方面的压力。女友告诉他，在他不在的这一段时间，她同时喜欢着单位的一个男人。正...,《南方杀人事件》苏蓝（作者）epub+mobi+azw3
豆瓣评分: ★★★★  8.0(357人评价)(豆瓣书评)内容简介2002年9月，下岗失业的作者在司法局拿到了《法律职业资格证书》，进入司法局直属的国办律师事务所实习，开始了律师生涯。2003年，作者满怀信心...,《别在异乡哭泣》易胜华（作者）epub+mobi+azw3
豆瓣评分: ★★★★  7.1(542人评价)(豆瓣书评)内容简介命里有时终须有，命里无时要强求。这是一个长生果的故事。三千世界，满天神魔，手握道卷，掌天下天上一应事。太始元年，有神石自太空飞来，分散...,《择天记（套装1-7卷全）》猫腻（作者）epub+mobi+azw3
豆瓣评分: ★★★★★  8.6(196人评价)(豆瓣书评)内容简介	兹比格涅夫·布热津斯基出生于波兰华沙，1938年随父到加拿大，1950年来美国哈佛大学深造，1953年获哲学博士学位，留哈佛大学国际问题研究中心...,《大失败:二十世纪共产主义的兴亡》[美] 兹·布热津斯基（作者）epub+mobi+azw3
套装书目长篇：怒火之翼（下）其他：致命安乐窝　　　快活的青蛙　　　塞森拜花园的石像　　　狼皮交易　　　幻境　　　书评　　　黄金之地　　　怎样在托尔斯比修仙桥特别说明本书百度百科以及豆瓣都只有英文简...,《怒火之翼（下）》【科幻世界·译文版 – 201208期】[美]C·S·弗里德曼（作者）epub+mobi
"
套装书目
长篇：怒火之翼（上）

其他：亚特兰蒂斯的王后

　　　马蜂和无政府主义蜜蜂

　　　怪物

　　　狼皮交易

　　　幻境

　　　幻想淘宝

 
特别说明
本书百度百科以及豆瓣都...",《怒火之翼（上）》【科幻世界·译文版 – 201206期】[美]C·S·弗里德曼（作者）epub+mobi
内容简介    《帝国之弧》是乔良将军“帝国论”系列三部曲的第一部。这是继《超限战》之后，作者的又一力作。十几年来，乔良将军潜心于军事、金融理论研究，从金融角度切入，作者将美国定义为“金融帝国”...,《帝国之弧：抛物线两端的美国与中国》乔良（作者）epub+mobi+azw3
套装书目《昆虫记》《爱因斯坦自述》《趣味物理学》《十万个为什么》《生命是什么》《达尔文笔记》编辑推荐    畅销百年的不朽科普经典！    他们以人文精神统领自然科学，他们以毕生的精力...,《你一定爱读的极简科普丛书（套装共6册）》epub+mobi+azw3
"

豆瓣评分: ★★★★★  8.8(11607人评价)(豆瓣书评)



内容简介
本书是作者十年来散文创作的合集。分为阿勒泰文字、阿勒泰角落和九篇雪三辑。这是一部描写疆北阿勒泰地区生活和风情的原生态散文集。充满生机...",《我的阿勒泰》李娟（作者）epub+mobi+azw3
豆瓣评分: ★★★★  7.1(70人评价)(豆瓣书评)内容简介清水在H市正在建设的大型主题游乐场里负责体感娱乐设施“宇宙飞船‘虚数号’的冒险”项目。但这一天，正在“飞船”里调整程序的清水却莫名其妙地消失了。他...,《艾达（エイダ）》[日]山田正纪（作者）epub+mobi
豆瓣评分: ★★★★★  8.6(714人评价)(豆瓣书评)内容简介    精神上的搏斗和人与人之间的战斗一样激烈残酷。    ——兰波《地狱一季》    他（兰波）是众多流派之父，不...,《彩画集:兰波散文诗全集》[法]兰波（作者）epub+mobi+azw3
豆瓣评分: ★★★★  7.3(1707人评价)(豆瓣书评)内容简介我们总是在毫无防备的时候，陷入绝望。纠缠于现状与梦想的差距，迷茫于对自己的了解和禁锢。 其实对于理想的生活，只有“找”，没有“找到”。《倾...,《倾我所有去生活》苏美（作者）epub+mobi+azw3
"

豆瓣评分: ★★★★★  9.0(445人评价)(豆瓣书评)



内容简介
    本书是王力先生讲解中国古典诗词格律的名作，自出版以来，已售出几十万册。因作者的初衷便是将诗词格律作为一种基本知识来告诉读者，故而简...",《诗词格律》王力（作者）epub+mobi
豆瓣评分: ★★★★★  8.8(4934人评价)(豆瓣书评)内容简介    《晚清七十年》是唐德刚教授用英文写成的中国近代史的一个“导论篇”，后经不断增删和改写而成一部中国近代史著作。本书由于作者...,《晚清七十年 （台湾远流版，全五冊）》唐德剛（作者）epub+mobi
内容简介    《九片之瓦》是冯杰的散文集，包括《九片之瓦》《在纸上飞行》《盐是瞌睡的泪》《纸说，看到红》等经典篇目。在《九片之瓦》中，冯杰细数物的长相、音声、身世，如瓦上生松，在小小的立足...,《九片之瓦》冯杰（作者）epub+mobi+azw3
豆瓣评分: ★★★★  8.1(12896人评价)(豆瓣书评)内容简介    “我根本不敢肯定这间房子有没有窗户……上帝知道，伯尼，上帝知道这儿当然在哪儿会有窗户的，一扇我们大家的窗户。”  &nbsp...,《十一种孤独》[美]理查德·耶茨（作者）epub+mobi+azw3
内容简介这部小说的主题是将“虚拟世界”同真实生活之间的界限模糊掉。路边十字架是安插者要大开杀戒的宣言，他利用发布在博客和社交网站上的个人信息确定目标的身份，然后追杀。加州调查局探员凯瑟琳•丹斯循着线索...,《十字架·红玫瑰（Roadside Crosses）》[美]杰夫里·迪弗（作者）epub+mobi
